Time,02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s]
12:42:00,1.077131E+05,1.917906E+04,6.101313E+00,3.137935E+00,2.179193E+03,0.000000E+00,1.619072E-01,0.000000E+00,2.221320E+04,0.000000E+00,1.650449E+00,0.000000E+00,2.389191E+03,0.000000E+00,1.775219E-01,0.000000E+00,1.315711E+03,0.000000E+00,9.776610E-02,0.000000E+00,6.472001E+02,0.000000E+00,4.808871E-02,0.000000E+00,3.307950E+03,0.000000E+00,2.457883E-01,0.000000E+00,1.236172E+04,0.000000E+00,9.184658E-01,0.000000E+00,5.232041E+02,5.596760E+01,3.890827E-02,3.607976E-03
12:45:00,1.077136E+05,1.930077E+04,6.101343E+00,3.157854E+00,2.179196E+03,0.000000E+00,1.619074E-01,0.000000E+00,2.221325E+04,0.000000E+00,1.650453E+00,0.000000E+00,2.389195E+03,0.000000E+00,1.775222E-01,0.000000E+00,1.315714E+03,0.000000E+00,9.776632E-02,0.000000E+00,6.472015E+02,0.000000E+00,4.808881E-02,0.000000E+00,3.307956E+03,0.000000E+00,2.457888E-01,0.000000E+00,1.236174E+04,0.000000E+00,9.184675E-01,0.000000E+00,5.232065E+02,5.714088E+01,3.890844E-02,3.683616E-03
12:48:00,1.077142E+05,1.942246E+04,6.101373E+00,3.177770E+00,2.179199E+03,0.000000E+00,1.619076E-01,0.000000E+00,2.221329E+04,0.000000E+00,1.650456E+00,0.000000E+00,2.389200E+03,0.000000E+00,1.775226E-01,0.000000E+00,1.315717E+03,0.000000E+00,9.776653E-02,0.000000E+00,6.472028E+02,0.000000E+00,4.808891E-02,0.000000E+00,3.307963E+03,0.000000E+00,2.457892E-01,0.000000E+00,1.236176E+04,0.000000E+00,9.184692E-01,0.000000E+00,5.232089E+02,5.830440E+01,3.890862E-02,3.758628E-03
12:51:00,1.077147E+05,1.954414E+04,6.101402E+00,3.197683E+00,2.179202E+03,0.000000E+00,1.619078E-01,0.000000E+00,2.221334E+04,0.000000E+00,1.650459E+00,0.000000E+00,2.389205E+03,0.000000E+00,1.775230E-01,0.000000E+00,1.315720E+03,0.000000E+00,9.776674E-02,0.000000E+00,6.472042E+02,0.000000E+00,4.808901E-02,0.000000E+00,3.307970E+03,0.000000E+00,2.457897E-01,0.000000E+00,1.236179E+04,8.666855E+00,9.184708E-01,5.596589E-04,5.232112E+02,5.945822E+01,3.890879E-02,3.833014E-03
12:54:00,1.077152E+05,1.966580E+04,6.101432E+00,3.217594E+00,2.179205E+03,0.000000E+00,1.619081E-01,0.000000E+00,2.221338E+04,0.000000E+00,1.650463E+00,0.000000E+00,2.389210E+03,0.000000E+00,1.775233E-01,0.000000E+00,1.315722E+03,0.000000E+00,9.776696E-02,0.000000E+00,6.472056E+02,0.000000E+00,4.808911E-02,0.000000E+00,3.307976E+03,0.000000E+00,2.457902E-01,0.000000E+00,1.236181E+04,7.722088E+01,9.184725E-01,4.978578E-03,5.232136E+02,6.060264E+01,3.890897E-02,3.906794E-03
12:57:00,1.077157E+05,1.978745E+04,6.101461E+00,3.237502E+00,2.179208E+03,0.000000E+00,1.619083E-01,0.000000E+00,2.221343E+04,0.000000E+00,1.650466E+00,0.000000E+00,2.389215E+03,0.000000E+00,1.775237E-01,0.000000E+00,1.315725E+03,0.000000E+00,9.776717E-02,0.000000E+00,6.472069E+02,0.000000E+00,4.808922E-02,0.000000E+00,3.307983E+03,0.000000E+00,2.457907E-01,0.000000E+00,1.236183E+04,1.232290E+02,9.184742E-01,7.943245E-03,5.232159E+02,6.173772E+01,3.890914E-02,3.979973E-03
13:00:00,1.077163E+05,1.990908E+04,6.101491E+00,3.257408E+00,2.179210E+03,0.000000E+00,1.619085E-01,0.000000E+00,2.221347E+04,6.400624E+01,1.650469E+00,4.128170E-03,2.389219E+03,0.000000E+00,1.775240E-01,0.000000E+00,1.315728E+03,0.000000E+00,9.776738E-02,0.000000E+00,6.472083E+02,0.000000E+00,4.808932E-02,0.000000E+00,3.307989E+03,0.000000E+00,2.457912E-01,0.000000E+00,1.236185E+04,1.329806E+02,9.184759E-01,8.571866E-03,5.232183E+02,6.286511E+01,3.890932E-02,4.052655E-03
13:03:00,1.077168E+05,2.000777E+04,6.101520E+00,3.273561E+00,2.179213E+03,0.000000E+00,1.619087E-01,0.000000E+00,2.221352E+04,4.451664E+02,1.650473E+00,2.869746E-02,2.389224E+03,0.000000E+00,1.775244E-01,0.000000E+00,1.315731E+03,0.000000E+00,9.776759E-02,0.000000E+00,6.472096E+02,0.000000E+00,4.808942E-02,0.000000E+00,3.307996E+03,4.786911E+01,2.457917E-01,3.090096E-03,1.236188E+04,3.236711E+02,9.184776E-01,2.086373E-02,5.232206E+02,7.466613E+01,3.890949E-02,4.813424E-03
13:06:00,1.077173E+05,2.008355E+04,6.101550E+00,3.285963E+00,2.179216E+03,0.000000E+00,1.619089E-01,0.000000E+00,2.221356E+04,7.783428E+02,1.650476E+00,5.017216E-02,2.389229E+03,0.000000E+00,1.775248E-01,0.000000E+00,1.315734E+03,0.000000E+00,9.776781E-02,0.000000E+00,6.472110E+02,0.000000E+00,4.808952E-02,0.000000E+00,3.308003E+03,1.102729E+02,2.457922E-01,7.112718E-03,1.236190E+04,5.072423E+02,9.184793E-01,3.269723E-02,5.232229E+02,8.651433E+01,3.890967E-02,5.577338E-03
13:09:00,1.077178E+05,2.015934E+04,6.101579E+00,3.298366E+00,2.179219E+03,0.000000E+00,1.619091E-01,0.000000E+00,2.221361E+04,8.232427E+02,1.650479E+00,5.306726E-02,2.389234E+03,2.207179E+01,1.775251E-01,1.426495E-03,1.315737E+03,0.000000E+00,9.776802E-02,0.000000E+00,6.472124E+02,0.000000E+00,4.808962E-02,0.000000E+00,3.308009E+03,1.221176E+02,2.457927E-01,7.871856E-03,1.236192E+04,5.396717E+02,9.184810E-01,3.478823E-02,5.232253E+02,8.779452E+01,3.890984E-02,5.659980E-03
13:12:00,1.077183E+05,2.023512E+04,6.101609E+00,3.310769E+00,2.179222E+03,0.000000E+00,1.619093E-01,0.000000E+00,2.221365E+04,8.710117E+02,1.650483E+00,5.614666E-02,2.389239E+03,4.537042E+01,1.775255E-01,2.928340E-03,1.315740E+03,2.634104E+00,9.776823E-02,1.703356E-04,6.472137E+02,0.000000E+00,4.808972E-02,0.000000E+00,3.308016E+03,1.251018E+02,2.457932E-01,8.064225E-03,1.236195E+04,5.696264E+02,9.184827E-01,3.671929E-02,5.232276E+02,8.902409E+01,3.891001E-02,5.739262E-03
13:15:00,1.077189E+05,2.031091E+04,6.101638E+00,3.323171E+00,2.179225E+03,1.093765E+01,1.619095E-01,7.058579E-04,2.221370E+04,9.075387E+02,1.650486E+00,5.850140E-02,2.389243E+03,4.527907E+01,1.775258E-01,2.918710E-03,1.315742E+03,1.386940E+01,9.776844E-02,8.945535E-04,6.472151E+02,0.000000E+00,4.808982E-02,0.000000E+00,3.308023E+03,1.340394E+02,2.457937E-01,8.640368E-03,1.236197E+04,5.971847E+02,9.184844E-01,3.849588E-02,5.232300E+02,9.012237E+01,3.891019E-02,5.810078E-03
13:18:00,1.077194E+05,2.038669E+04,6.101668E+00,3.335574E+00,2.179227E+03,2.367180E+01,1.619097E-01,1.526701E-03,2.221374E+04,9.417298E+02,1.650489E+00,6.070555E-02,2.389248E+03,4.906047E+01,1.775262E-01,3.162448E-03,1.315745E+03,1.947949E+01,9.776866E-02,1.255638E-03,6.472164E+02,0.000000E+00,4.808992E-02,0.000000E+00,3.308029E+03,1.404670E+02,2.457942E-01,9.054731E-03,1.236199E+04,6.237919E+02,9.184861E-01,4.021116E-02,5.232323E+02,9.118874E+01,3.891036E-02,5.878838E-03
13:21:00,1.077199E+05,2.046248E+04,6.101697E+00,3.347977E+00,2.179230E+03,2.863388E+01,1.619099E-01,1.845740E-03,2.221378E+04,9.741395E+02,1.650492E+00,6.279486E-02,2.389253E+03,5.646943E+01,1.775265E-01,3.640039E-03,1.315748E+03,2.027205E+01,9.776887E-02,1.306732E-03,6.472178E+02,0.000000E+00,4.809002E-02,0.000000E+00,3.308036E+03,1.466663E+02,2.457947E-01,9.454370E-03,1.236201E+04,6.496439E+02,9.184877E-01,4.187776E-02,5.232346E+02,9.222445E+01,3.891054E-02,5.945619E-03
13:24:00,1.077204E+05,2.053826E+04,6.101726E+00,3.360380E+00,2.179233E+03,3.590022E+01,1.619101E-01,2.314135E-03,2.221383E+04,1.005327E+03,1.650496E+00,6.480537E-02,2.389258E+03,6.097522E+01,1.775269E-01,3.930499E-03,1.315751E+03,2.575988E+01,9.776908E-02,1.660478E-03,6.472191E+02,0.000000E+00,4.809012E-02,0.000000E+00,3.308042E+03,1.526535E+02,2.457951E-01,9.840333E-03,1.236204E+04,6.749221E+02,9.184894E-01,4.350737E-02,5.232370E+02,9.323732E+01,3.891071E-02,6.010927E-03
13:27:00,1.077209E+05,2.061405E+04,6.101756E+00,3.372783E+00,2.179236E+03,4.326126E+01,1.619104E-01,2.788645E-03,2.221387E+04,1.035644E+03,1.650499E+00,6.675981E-02,2.389263E+03,6.531993E+01,1.775272E-01,4.210571E-03,1.315754E+03,2.913378E+01,9.776929E-02,1.877968E-03,6.472205E+02,0.000000E+00,4.809022E-02,0.000000E+00,3.308049E+03,1.584877E+02,2.457956E-01,1.021644E-02,1.236206E+04,6.997328E+02,9.184911E-01,4.510685E-02,5.232393E+02,9.423172E+01,3.891088E-02,6.075044E-03
13:30:00,1.077215E+05,2.068983E+04,6.101785E+00,3.385186E+00,2.179239E+03,4.968231E+01,1.619106E-01,3.202567E-03,2.221392E+04,1.065227E+03,1.650502E+00,6.866685E-02,2.389267E+03,6.946194E+01,1.775276E-01,4.477579E-03,1.315757E+03,3.239526E+01,9.776950E-02,2.088210E-03,6.472218E+02,0.000000E+00,4.809032E-02,0.000000E+00,3.308056E+03,1.641931E+02,2.457961E-01,1.058424E-02,1.236208E+04,7.241459E+02,9.184928E-01,4.668070E-02,5.232416E+02,9.521067E+01,3.891106E-02,6.138165E-03
13:33:00,1.077220E+05,2.076562E+04,6.101814E+00,3.397589E+00,2.179241E+03,5.591682E+01,1.619108E-01,3.604467E-03,2.221396E+04,1.094144E+03,1.650506E+00,7.053104E-02,2.389272E+03,7.340521E+01,1.775280E-01,4.731775E-03,1.315760E+03,3.553167E+01,9.776971E-02,2.290390E-03,6.472232E+02,0.000000E+00,4.809042E-02,0.000000E+00,3.308062E+03,1.697869E+02,2.457966E-01,1.094485E-02,1.236210E+04,7.482095E+02,9.184945E-01,4.823203E-02,5.232440E+02,9.617621E+01,3.891123E-02,6.200421E-03
13:36:00,1.077225E+05,2.084140E+04,6.101844E+00,3.409992E+00,2.179244E+03,6.199813E+01,1.619110E-01,3.996494E-03,2.221401E+04,1.122559E+03,1.650509E+00,7.236283E-02,2.389277E+03,7.724797E+01,1.775283E-01,4.979493E-03,1.315762E+03,3.861876E+01,9.776992E-02,2.489392E-03,6.472245E+02,0.000000E+00,4.809052E-02,0.000000E+00,3.308069E+03,1.752813E+02,2.457971E-01,1.129905E-02,1.236213E+04,7.719578E+02,9.184961E-01,4.976303E-02,5.232463E+02,9.712984E+01,3.891140E-02,6.261908E-03
13:39:00,1.077230E+05,2.091719E+04,6.101873E+00,3.422395E+00,2.179247E+03,6.795835E+01,1.619112E-01,4.380718E-03,2.221405E+04,1.150503E+03,1.650512E+00,7.416428E-02,2.389282E+03,8.099457E+01,1.775287E-01,5.221014E-03,1.315765E+03,4.162360E+01,9.777014E-02,2.683093E-03,6.472259E+02,0.000000E+00,4.809062E-02,0.000000E+00,3.308075E+03,1.806850E+02,2.457976E-01,1.164741E-02,1.236215E+04,7.954161E+02,9.184978E-01,5.127534E-02,5.232486E+02,9.807262E+01,3.891157E-02,6.322696E-03
13:42:00,1.077235E+05,2.099297E+04,6.101902E+00,3.434798E+00,2.179250E+03,7.381756E+01,1.619114E-01,4.758434E-03,2.221409E+04,1.177999E+03,1.650515E+00,7.593684E-02,2.389286E+03,8.466384E+01,1.775290E-01,5.457550E-03,1.315768E+03,4.452820E+01,9.777035E-02,2.870333E-03,6.472272E+02,0.000000E+00,4.809072E-02,0.000000E+00,3.308082E+03,1.860046E+02,2.457981E-01,1.199035E-02,1.236217E+04,8.186033E+02,9.184995E-01,5.277018E-02,5.232509E+02,9.900535E+01,3.891175E-02,6.382836E-03
13:45:00,1.077241E+05,2.106876E+04,6.101931E+00,3.447201E+00,2.179253E+03,7.959136E+01,1.619116E-01,5.130647E-03,2.221414E+04,1.205106E+03,1.650519E+00,7.768437E-02,2.389291E+03,8.826314E+01,1.775294E-01,5.689575E-03,1.315771E+03,4.737872E+01,9.777056E-02,3.054087E-03,6.472286E+02,0.000000E+00,4.809082E-02,0.000000E+00,3.308088E+03,1.912454E+02,2.457986E-01,1.232820E-02,1.236219E+04,8.415342E+02,9.185012E-01,5.424850E-02,5.232532E+02,9.992865E+01,3.891192E-02,6.442368E-03
13:48:00,1.077246E+05,2.114454E+04,6.101960E+00,3.459604E+00,2.179255E+03,8.529151E+01,1.619118E-01,5.498114E-03,2.221418E+04,1.231852E+03,1.650522E+00,7.940856E-02,2.389296E+03,9.179984E+01,1.775297E-01,5.917567E-03,1.315774E+03,5.017042E+01,9.777077E-02,3.234051E-03,6.472299E+02,0.000000E+00,4.809092E-02,0.000000E+00,3.308095E+03,1.964117E+02,2.457991E-01,1.266125E-02,1.236222E+04,8.642204E+02,9.185028E-01,5.571104E-02,5.232556E+02,1.008430E+02,3.891209E-02,6.501322E-03
13:51:00,1.077251E+05,2.122033E+04,6.101990E+00,3.472007E+00,2.179258E+03,9.092701E+01,1.619120E-01,5.861415E-03,2.221423E+04,1.258259E+03,1.650525E+00,8.111094E-02,2.389301E+03,9.527881E+01,1.775301E-01,6.141837E-03,1.315777E+03,5.291159E+01,9.777098E-02,3.410758E-03,6.472312E+02,0.000000E+00,4.809102E-02,0.000000E+00,3.308101E+03,2.015067E+02,2.457995E-01,1.298972E-02,1.236224E+04,8.866710E+02,9.185045E-01,5.715841E-02,5.232579E+02,1.017488E+02,3.891226E-02,6.559724E-03
13:54:00,1.077256E+05,2.129611E+04,6.102019E+00,3.484410E+00,2.179261E+03,9.650479E+01,1.619122E-01,6.220999E-03,2.221427E+04,1.284347E+03,1.650528E+00,8.279276E-02,2.389305E+03,9.870415E+01,1.775304E-01,6.362651E-03,1.315779E+03,5.560412E+01,9.777119E-02,3.584330E-03,6.472326E+02,0.000000E+00,4.809112E-02,0.000000E+00,3.308108E+03,2.065337E+02,2.458000E-01,1.331379E-02,1.236226E+04,9.088937E+02,9.185062E-01,5.859108E-02,5.232602E+02,1.026463E+02,3.891244E-02,6.617594E-03
13:57:00,1.077261E+05,2.137189E+04,6.102048E+00,3.496813E+00,2.179264E+03,1.020302E+02,1.619124E-01,6.577210E-03,2.221431E+04,1.310132E+03,1.650532E+00,8.445504E-02,2.389310E+03,1.020791E+02,1.775308E-01,6.580215E-03,1.315782E+03,5.825121E+01,9.777140E-02,3.754973E-03,6.472339E+02,0.000000E+00,4.809122E-02,0.000000E+00,3.308115E+03,2.114950E+02,2.458005E-01,1.363363E-02,1.236228E+04,9.308946E+02,9.185078E-01,6.000946E-02,5.232625E+02,1.035358E+02,3.891261E-02,6.674949E-03
14:00:00,1.077266E+05,2.144768E+04,6.102077E+00,3.509216E+00,2.179267E+03,1.075075E+02,1.619126E-01,6.930319E-03,2.221436E+04,1.335628E+03,1.650535E+00,8.609868E-02,2.389315E+03,1.054063E+02,1.775311E-01,6.794703E-03,1.315785E+03,6.085480E+01,9.777161E-02,3.922813E-03,6.472353E+02,0.000000E+00,4.809132E-02,0.000000E+00,3.308121E+03,2.163931E+02,2.458010E-01,1.394940E-02,1.236231E+04,9.526790E+02,9.185095E-01,6.141388E-02,5.232648E+02,1.044176E+02,3.891278E-02,6.731802E-03
14:03:00,1.077271E+05,2.148535E+04,6.102106E+00,3.515383E+00,2.179269E+03,1.124977E+02,1.619128E-01,7.252028E-03,2.221440E+04,1.354079E+03,1.650538E+00,8.728817E-02,2.389320E+03,1.079672E+02,1.775315E-01,6.959799E-03,1.315788E+03,6.301511E+01,9.777182E-02,4.062078E-03,6.472366E+02,0.000000E+00,4.809142E-02,0.000000E+00,3.308128E+03,2.202233E+02,2.458015E-01,1.419633E-02,1.236233E+04,9.697979E+02,9.185112E-01,6.251755E-02,5.232671E+02,1.051603E+02,3.891295E-02,6.779686E-03
14:06:00,1.077277E+05,2.148495E+04,6.102135E+00,3.515318E+00,2.179272E+03,1.170365E+02,1.619131E-01,7.544641E-03,2.221445E+04,1.365553E+03,1.650542E+00,8.802794E-02,2.389324E+03,1.097710E+02,1.775318E-01,7.076083E-03,1.315791E+03,6.473699E+01,9.777203E-02,4.173081E-03,6.472379E+02,0.000000E+00,4.809152E-02,0.000000E+00,3.308134E+03,2.229961E+02,2.458020E-01,1.437508E-02,1.236235E+04,9.821757E+02,9.185128E-01,6.331556E-02,5.232694E+02,1.057681E+02,3.891312E-02,6.818879E-03
14:09:00,1.077282E+05,2.148458E+04,6.102164E+00,3.515256E+00,2.179275E+03,1.215782E+02,1.619133E-01,7.837438E-03,2.221449E+04,1.376790E+03,1.650545E+00,8.875236E-02,2.389329E+03,1.115349E+02,1.775322E-01,7.189794E-03,1.315793E+03,6.642167E+01,9.777223E-02,4.281684E-03,6.472393E+02,0.000000E+00,4.809162E-02,0.000000E+00,3.308141E+03,2.257156E+02,2.458025E-01,1.455040E-02,1.236237E+04,9.941559E+02,9.185145E-01,6.408792E-02,5.232717E+02,1.063699E+02,3.891329E-02,6.857682E-03
14:12:00,1.077287E+05,2.148420E+04,6.102193E+00,3.515194E+00,2.179278E+03,1.260997E+02,1.619135E-01,8.128932E-03,2.221453E+04,1.387743E+03,1.650548E+00,8.945845E-02,2.389334E+03,1.132538E+02,1.775325E-01,7.300600E-03,1.315796E+03,6.806754E+01,9.777244E-02,4.387785E-03,6.472406E+02,0.000000E+00,4.809172E-02,0.000000E+00,3.308147E+03,2.283759E+02,2.458029E-01,1.472191E-02,1.236240E+04,1.005760E+03,9.185162E-01,6.483599E-02,5.232740E+02,1.069618E+02,3.891347E-02,6.895839E-03
14:15:00,1.077292E+05,2.148384E+04,6.102222E+00,3.515135E+00,2.179280E+03,1.305978E+02,1.619137E-01,8.418923E-03,2.221458E+04,1.398456E+03,1.650551E+00,9.014909E-02,2.389339E+03,1.149337E+02,1.775329E-01,7.408895E-03,1.315799E+03,6.967757E+01,9.777265E-02,4.491577E-03,6.472419E+02,0.000000E+00,4.809182E-02,0.000000E+00,3.308154E+03,2.309826E+02,2.458034E-01,1.488995E-02,1.236242E+04,1.017053E+03,9.185178E-01,6.556407E-02,5.232763E+02,1.075462E+02,3.891364E-02,6.933519E-03
14:18:00,1.077297E+05,2.148349E+04,6.102251E+00,3.515077E+00,2.179283E+03,1.350693E+02,1.619139E-01,8.707194E-03,2.221462E+04,1.408932E+03,1.650555E+00,9.082443E-02,2.389343E+03,1.165753E+02,1.775332E-01,7.514724E-03,1.315802E+03,7.125240E+01,9.777286E-02,4.593099E-03,6.472433E+02,0.000000E+00,4.809192E-02,0.000000E+00,3.308160E+03,2.335361E+02,2.458039E-01,1.505457E-02,1.236244E+04,1.028061E+03,9.185195E-01,6.627376E-02,5.232786E+02,1.081230E+02,3.891381E-02,6.970709E-03
14:21:00,1.077302E+05,2.148315E+04,6.102280E+00,3.515021E+00,2.179286E+03,1.395120E+02,1.619141E-01,8.993614E-03,2.221466E+04,1.419179E+03,1.650558E+00,9.148503E-02,2.389348E+03,1.181801E+02,1.775336E-01,7.618179E-03,1.315805E+03,7.279311E+01,9.777307E-02,4.692422E-03,6.472446E+02,0.000000E+00,4.809201E-02,0.000000E+00,3.308167E+03,2.360376E+02,2.458044E-01,1.521583E-02,1.236246E+04,1.038803E+03,9.185211E-01,6.696627E-02,5.232809E+02,1.086925E+02,3.891398E-02,7.007431E-03
14:24:00,1.077307E+05,2.148281E+04,6.102309E+00,3.514967E+00,2.179289E+03,1.439286E+02,1.619143E-01,9.278357E-03,2.221471E+04,1.429281E+03,1.650561E+00,9.213629E-02,2.389353E+03,1.197597E+02,1.775339E-01,7.720009E-03,1.315808E+03,7.431029E+01,9.777328E-02,4.790229E-03,6.472459E+02,0.000000E+00,4.809211E-02,0.000000E+00,3.308173E+03,2.385049E+02,2.458049E-01,1.537490E-02,1.236249E+04,1.049320E+03,9.185228E-01,6.764429E-02,5.232832E+02,1.092570E+02,3.891415E-02,7.043822E-03
14:27:00,1.077312E+05,2.148249E+04,6.102338E+00,3.514914E+00,2.179291E+03,1.483104E+02,1.619145E-01,9.560854E-03,2.221475E+04,1.439093E+03,1.650564E+00,9.276883E-02,2.389358E+03,1.212978E+02,1.775343E-01,7.819162E-03,1.315810E+03,7.578723E+01,9.777349E-02,4.885441E-03,6.472473E+02,0.000000E+00,4.809221E-02,0.000000E+00,3.308180E+03,2.409059E+02,2.458053E-01,1.552968E-02,1.236251E+04,1.059563E+03,9.185245E-01,6.830471E-02,5.232855E+02,1.098127E+02,3.891432E-02,7.079650E-03
14:30:00,1.077318E+05,2.148218E+04,6.102367E+00,3.514863E+00,2.179294E+03,1.526591E+02,1.619147E-01,9.841216E-03,2.221480E+04,1.448690E+03,1.650568E+00,9.338748E-02,2.389362E+03,1.227987E+02,1.775346E-01,7.915922E-03,1.315813E+03,7.723040E+01,9.777369E-02,4.978477E-03,6.472486E+02,0.000000E+00,4.809231E-02,0.000000E+00,3.308186E+03,2.432574E+02,2.458058E-01,1.568128E-02,1.236253E+04,1.069568E+03,9.185261E-01,6.894973E-02,5.232878E+02,1.103613E+02,3.891449E-02,7.115025E-03
14:33:00,1.077323E+05,2.148188E+04,6.102395E+00,3.514813E+00,2.179297E+03,1.569744E+02,1.619149E-01,1.011942E-02,2.221484E+04,1.458087E+03,1.650571E+00,9.399332E-02,2.389367E+03,1.242673E+02,1.775350E-01,8.010596E-03,1.315816E+03,7.864303E+01,9.777390E-02,5.069544E-03,6.472499E+02,0.000000E+00,4.809241E-02,0.000000E+00,3.308193E+03,2.455621E+02,2.458063E-01,1.582986E-02,1.236255E+04,1.079343E+03,9.185278E-01,6.957993E-02,5.232901E+02,1.109033E+02,3.891466E-02,7.149967E-03
14:36:00,1.077328E+05,2.148158E+04,6.102424E+00,3.514765E+00,2.179300E+03,1.597481E+02,1.619151E-01,1.029825E-02,2.221488E+04,1.467265E+03,1.650574E+00,9.458500E-02,2.389372E+03,1.256982E+02,1.775353E-01,8.102842E-03,1.315819E+03,8.001986E+01,9.777411E-02,5.158303E-03,6.472513E+02,0.000000E+00,4.809251E-02,0.000000E+00,3.308199E+03,2.478105E+02,2.458068E-01,1.597481E-02,1.236257E+04,1.080644E+03,9.185294E-01,6.966384E-02,5.232924E+02,1.114367E+02,3.891483E-02,7.184362E-03
